Date,Close,Daily_Return,Trend_Score,Volatility_7d,avg_sentiment,total_vol,bull_ratio,bear_ratio,sentiment_spread,sentiment_momentum,fng_value,btc_web,btc_yt,crypto_web,crypto_yt
2021-07-28,39995.90625,0.01494571318485,1.10977456573613,0.0187830523112792,0.2386249199817101,15309.0,0.2215690116924684,0.0965445162976027,0.1250244953948657,0.0086100600048773,,50,55,33,39
2021-07-29,40008.421875,0.0003129226506775,1.0772617377541551,0.0201946730066682,0.3779920825335893,18756.0,0.1851674130944764,0.0620601407549584,0.123107272339518,-0.0019172230553477,,50,55,33,39
2021-07-30,42235.546875,0.0556664046124664,1.1005924397836289,0.0220138797185977,0.2471097508499787,37648.0,0.1936623459413514,0.0847056948576285,0.1089566510837228,-0.0141506212557951,,50,55,33,39
2021-07-31,41626.1953125,-0.0144274576177131,1.0558870552632402,0.0283564830160236,,,,,,,,50,55,33,39
2021-08-01,39974.89453125,-0.0396697504745078,0.9972871732628568,0.0381803651692532,,,,,,,93.0,47,52,45,48
2021-08-02,39201.9453125,-0.0193358663684717,0.971548101970867,0.0364150863529334,,,,,,,83.0,47,52,45,48
2021-08-03,38152.98046875,-0.0267579793652619,0.9497680164800594,0.0315487664976989,,,,,,,81.0,47,52,45,48
2021-08-04,39747.50390625,0.0417928931871005,0.9903364114265292,0.0355247758224485,0.1978027491408935,1746.0,0.2170675830469645,0.0819014891179839,0.1351660939289805,0.0262094428452576,73.0,47,52,45,48
2021-08-05,40869.5546875,0.0282294652740084,1.015181443712209,0.0371656073941352,0.2176266677487421,12322.0,0.2204999188443434,0.0913001136179191,0.1291998052264242,-0.0059662887025562,67.0,47,52,45,48
2021-08-06,42816.5,0.0476380358774859,1.0613546935264282,0.0354894009658917,0.2514478912355486,15483.0,0.2282503390815733,0.0773751856875282,0.150875153394045,0.0216753481676207,13.0,47,52,45,48
2021-08-07,44555.80078125,0.0406222082900282,1.0931287753257692,0.0371868526926298,0.2388827726490377,12782.0,0.2320450633703645,0.0886402753872633,0.1434047879831012,-0.0074703654109438,20.0,47,52,45,48
2021-08-08,43798.1171875,-0.0170052738468309,1.0603315799666455,0.0327155848017292,0.2492742429244575,33319.0,0.1876106725892133,0.0829556709385035,0.1046550016507097,-0.0387497863323914,74.0,47,52,45,48
2021-08-09,46365.40234375,0.0586163360689555,1.095347277609839,0.0327960860008135,0.3025374828662808,52528.0,0.1520522388059701,0.0627855619859884,0.0892666768199817,-0.015388324830728,47.0,47,52,45,48
2021-08-10,45585.03125,-0.0168308923098386,1.0505610530666054,0.0302893245914096,,,,,,,74.0,47,52,45,48
2021-08-11,45593.63671875,0.000188778388739,1.030917013586085,0.0307230777111254,,,,,,,75.0,47,52,45,48
2021-08-12,44428.2890625,-0.0255594363625475,0.9931508753788192,0.034768233766414,,,,,,,28.0,47,52,45,48
2021-08-13,47793.3203125,0.0757407345861598,1.0516586989683283,0.0401787651948365,,,,,,,,47,52,45,48
2021-08-14,47096.9453125,-0.0145705507683229,1.0281227908925843,0.0400078997083352,0.3109638863567305,13164.0,0.1511698571862655,0.0717866909753874,0.0793831662108781,-0.0098835106091035,,47,52,45,48
2021-08-15,47047.00390625,-0.0010603958689597,1.016731205107424,0.0387701847684478,0.2796841275179069,29737.0,0.175135353263611,0.0715606819786797,0.1035746712849312,0.024191505074053,,47,52,45,48
2021-08-16,46004.484375,-0.0221591056749844,0.995310380597396,0.0341538041125684,0.2821833276275248,32131.0,0.1851482991503532,0.0736671750023341,0.111481124148019,0.0079064528630878,,47,52,45,48
2021-08-17,44695.359375,-0.0284564650117329,0.9696536521463966,0.0353492837450189,0.2980110447330447,34650.0,0.1879076479076479,0.0758152958152958,0.112092352092352,0.000611227944333,,47,52,45,48
2021-08-18,44801.1875,0.0023677653895135,0.9743425456250088,0.0353896572156256,0.3231150614337248,36869.0,0.1879627871653693,0.0712251484987387,0.1167376386666305,0.0046452865742784,,47,52,45,48
2021-08-19,46717.578125,0.0427754426152209,1.0088450284425636,0.0371525866799284,0.2587188740644321,33803.0,0.1743928053723042,0.0763837529213383,0.0980090524509658,-0.0187285862156646,,47,52,45,48
2021-08-20,49339.17578125,0.0561158724717174,1.0604003418388306,0.0320112361157015,0.2623916582628707,38673.0,0.1934683112248856,0.0649290202466837,0.1285392909782018,0.0305302385272359,,47,52,45,48
2021-08-21,48905.4921875,-0.0087898426936189,1.045275415495067,0.0314979915448621,0.2608316454511419,10684.0,0.1579932609509547,0.0717895919131411,0.0862036690378135,-0.0423356219403883,,47,52,45,48
2021-08-22,49321.65234375,0.008509476904035,1.0468991616245351,0.0313788125078633,,,,,,,,47,52,45,48
2021-08-23,49546.1484375,0.0045516742258624,1.0404901545978134,0.0287487899293842,0.2246005792064871,10359.0,0.1724104643305338,0.0751037744956076,0.0973066898349261,0.0111030207971126,,47,52,45,48
2021-08-24,47706.1171875,-0.0371377252930388,0.992880566969812,0.0309204639368022,0.2684919149590558,26011.0,0.1795778709007727,0.0742378224597285,0.1053400484410441,0.008033358606118,,47,52,45,48
2021-08-25,48960.7890625,0.0263000208142856,1.0065450521423076,0.0313203236646878,0.3748437894782855,45753.0,0.165847048280987,0.0609358949139947,0.1049111533669923,-0.0004288950740518,,47,52,45,48
2021-08-26,46942.21875,-0.0412283043462234,0.9644106428167938,0.0342217795633529,0.3112211614914902,38485.0,0.1851890346888398,0.0733272703650773,0.1118617643237625,0.0069506109567701,,47,52,45,48
2021-08-27,49058.66796875,0.0450862629655739,1.008722771623091,0.0315944426565726,,,,,,,,47,52,45,48
2021-08-28,48902.40234375,-0.0031852806337819,1.0055188326040512,0.0314275055546692,,,,,,,,47,52,45,48
2021-08-29,48829.83203125,-0.001483982565721,1.0054792451576176,0.0312041316497769,,,,,,,,47,52,45,48
2021-08-30,47054.984375,-0.0363476092875793,0.9760853423019364,0.0337306739881419,,,,,,,,47,52,45,48
2021-08-31,47166.6875,0.0023738850726162,0.9799689599081112,0.0309882965215228,,,,,,,,47,52,45,48
2021-09-01,48847.02734375,0.0356255639904752,1.0152237036278269,0.032482856498964,,,,,,,93.0,47,60,48,56
2021-09-02,49327.72265625,0.0098408304177286,1.0180040170695224,0.0267826858121235,,,,,,,95.0,47,60,48,56
2021-09-03,50025.375,0.0141432100689449,1.0294678081960849,0.0218058250058445,,,,,,,81.0,47,60,48,56
2021-09-04,49944.625,-0.0016141808032423,1.0246665108347364,0.0217418976205244,,,,,,,70.0,47,60,48,56
2021-09-05,51753.41015625,0.0362158121369415,1.0527549922227424,0.0247660931179873,,,,,,,73.0,47,60,48,56
2021-09-06,52633.53515625,0.0170061257285807,1.0535786386272652,0.0146262665889894,,,,,,,14.0,47,60,48,56
2021-09-07,46811.12890625,-0.1106216071695616,0.9379837787610202,0.0529250978675112,,,,,,,20.0,47,60,48,56
2021-09-08,46091.390625,-0.0153753668853284,0.9309049670943188,0.050575983024007,,,,,,,65.0,47,60,48,56
2021-09-09,46391.421875,0.0065094857397784,0.9449705083716924,0.0503941153684977,,,,,,,45.0,47,60,48,56
2021-09-10,44883.91015625,-0.0324954842473235,0.9281495603681268,0.0499822052445733,0.2552893597359736,22725.0,0.1565676567656765,0.0727392739273927,0.0838283828382838,-0.0280333814854786,72.0,47,60,48,56
2021-09-11,45201.45703125,0.007074848735205,0.9479993723620272,0.0504879468206031,,,,,,,84.0,47,60,48,56
2021-09-12,46063.26953125,0.0190660336325925,0.9828295132304532,0.048079267740103,,,,,,,29.0,47,60,48,56
2021-09-13,44963.07421875,-0.0238844381585552,0.9823219947242904,0.045759306134889,,,,,,,,47,60,48,56
2021-09-14,47092.4921875,0.0473592610325122,1.0279413548129994,0.0273869798135056,,,,,,,,47,60,48,56
2021-09-15,48176.34765625,0.0230154620918043,1.044807053160413,0.0273966884633061,,,,,,,,47,60,48,56
2021-09-16,47783.359375,-0.0081572867261351,1.0318345292163331,0.0279381175025119,,,,,,,,47,60,48,56
2021-09-17,47267.51953125,-0.0107953867308016,1.0132449855803791,0.0239863797288657,,,,,,,,47,60,48,56
2021-09-18,48278.36328125,0.021385589090024,1.0252533384556402,0.0245393572959501,,,,,,,,47,60,48,56
2021-09-19,47260.21875,-0.021089044077959,1.0000004723092637,0.0265713446305926,,,,,,,,47,60,48,56
2021-09-20,42843.80078125,-0.0934489531695195,0.9123963736256344,0.0466154438407161,,,,,,,,47,60,48,56
2021-09-21,40693.67578125,-0.0501852067461991,0.8838126807508471,0.0424933218726396,,,,,,,,47,60,48,56
2021-09-22,43574.5078125,0.0707931140636199,0.9600886592992118,0.0526019200861208,,,,,,,,47,60,48,56
2021-09-23,44895.09765625,0.0303064775724482,0.9982608733416116,0.0552428701561024,,,,,,,,47,60,48,56
2021-09-24,42839.75,-0.0457811156128283,0.9661480095827432,0.0570996631891434,,,,,,,,47,60,48,56
2021-09-25,42716.59375,-0.0028748125280843,0.9809480386924032,0.055324296700016,,,,,,,,47,60,48,56
2021-09-26,43208.5390625,0.0115164920540977,1.005611588814891,0.056323349590104,,,,,,,,47,60,48,56
2021-09-27,42235.73046875,-0.0225142671994269,0.9849622778347512,0.0429064355793576,,,,,,,,47,60,48,56
2021-09-28,41034.54296875,-0.0284400787359118,0.955864390096044,0.0392565037495171,,,,,,,,47,60,48,56
2021-09-29,41564.36328125,0.0129115685022613,0.974726263777108,0.0271532637017477,,,,,,,,47,60,48,56
2021-09-30,43790.89453125,0.0535682751816484,1.0307536733659743,0.0328773064029742,,,,,,,,47,60,48,56
2021-10-01,48116.94140625,0.0987887304268892,1.112833298833251,0.0434461382014981,,,,,,,94.0,57,64,61,62
2021-10-02,47711.48828125,-0.0084264110134676,1.08554152023321,0.0439119900595403,,,,,,,92.0,57,64,61,62
2021-10-03,48199.953125,0.010237887379882,1.0791474429056829,0.0439354554029563,,,,,,,68.0,57,64,61,62
2021-10-04,49112.90234375,0.0189408735809843,1.0759213470500804,0.0405620896107925,,,,,,,70.0,57,64,61,62
2021-10-05,51514.8125,0.0489058891172546,1.092700846574799,0.0345911415258156,,,,,,,72.0,57,64,61,62
2021-10-06,55361.44921875,0.0746704982911468,1.1271687889516877,0.036180200513475,,,,,,,21.0,57,64,61,62
2021-10-07,53805.984375,-0.02809653406297,1.064490790915987,0.0440091817428626,,,,,,,20.0,57,64,61,62
2021-10-08,53967.84765625,0.0030082765538104,1.0503246664387986,0.0339933556800348,,,,,,,71.0,57,64,61,62
2021-10-09,54968.22265625,0.0185364998502797,1.0486368782122155,0.0321883969691083,,,,,,,46.0,57,64,61,62
2021-10-10,54771.578125,-0.003577422040362,1.0265011402399555,0.0333056016300434,,,,,,,71.0,57,64,61,62
2021-10-11,57484.7890625,0.0495368406458527,1.0537318673514855,0.0352034225691055,,,,,,,75.0,57,64,61,62
2021-10-12,56041.05859375,-0.0251149998511834,1.0152341260501383,0.0372577640578361,,,,,,,24.0,57,64,61,62
2021-10-13,57401.09765625,0.0242686183421181,1.0344122273045544,0.0275196062786609,,,,,,,,57,64,61,62
2021-10-14,57321.5234375,-0.0013862839213726,1.0237132333631975,0.0236236284765419,,,,,,,,57,64,61,62
2021-10-15,61593.94921875,0.0745344074099565,1.079021098286171,0.0331253773640106,,,,,,,,57,64,61,62
2021-10-16,60892.1796875,-0.0113934816674552,1.051143689713958,0.0350641699869002,,,,,,,,57,64,61,62
2021-10-17,61553.6171875,0.0108624375641421,1.0450827959654247,0.0342309508479463,,,,,,,,57,64,61,62
2021-10-18,62026.078125,0.0076755998930302,1.0416310333268848,0.0312844346352192,0.264488258464262,22595.0,0.175392786014605,0.0678026111971675,0.1075901748174374,0.0237617919791536,,57,64,61,62
2021-10-19,64261.9921875,0.036047967727284,1.058307216334767,0.0277746435552396,0.2497560098915124,62680.0,0.2225111678366305,0.0734045947670708,0.1491065730695596,0.0415163982521221,,57,64,61,62
2021-10-20,65992.8359375,0.0269341751022882,1.0652788805199838,0.027860877473932,0.2353137343721688,33114.0,0.3022890620281452,0.0702119949266171,0.232077067101528,0.0829704940319684,,57,64,61,62
2021-10-21,62210.171875,-0.0573193136612958,0.99302301930725,0.0407475554655386,0.2477386008328376,42025.0,0.2104937537180249,0.0900654372397382,0.1204283164782867,-0.1116487506232413,,57,64,61,62
2021-10-22,60692.265625,-0.0243996472642762,0.9707896936850604,0.0324817543167606,0.287222040603075,53592.0,0.1917636960740409,0.0774555903866248,0.114308105687416,-0.0061202107908707,,57,64,61,62
2021-10-23,61393.6171875,0.011555863919028,0.9808841057194814,0.0325385722175315,0.3023619285677472,38806.0,0.1900736999433077,0.0739576354172035,0.1161160645261041,0.0018079588386881,,57,64,61,62
2021-10-24,60930.8359375,-0.007537937512081,0.9748760013169764,0.0323726103057394,,,,,,,,57,64,61,62
2021-10-25,63039.82421875,0.0346128236844363,1.006287550991985,0.0350345839937553,,,,,,,,57,64,61,62
2021-10-26,60363.79296875,-0.0424498526632005,0.9722131976056568,0.0352847967748117,,,,,,,,57,64,61,62
2021-10-27,58482.38671875,-0.0311677937629597,0.958474240119898,0.0322500430210317,0.2568807252350298,21593.0,0.1958041958041958,0.0757652943083406,0.1200389014958551,0.0039228369697509,,57,64,61,62
2021-10-28,60622.13671875,0.0365879390369336,0.997250683907238,0.0317208235825471,0.2544315877636204,36416.0,0.1950790861159929,0.0849351933216168,0.1101438927943761,-0.009895008701479,,57,64,61,62
2021-10-29,62227.96484375,0.026489137663525,1.019985913334177,0.0319293800466347,0.2726269828456105,34685.0,0.1824419778002018,0.0721349286435058,0.110307049156696,0.0001631563623198,,57,64,61,62
2021-10-30,61888.83203125,-0.0054498457944356,1.0132521910198886,0.0318714750254445,,,,,,,,57,64,61,62
2021-10-31,61318.95703125,-0.0092080425707864,1.003011620691333,0.0319544724266212,,,,,,,,57,64,61,62
2021-11-01,61004.40625,-0.0051297477399965,1.002635230922283,0.0284224090350592,,,,,,,90.0,49,68,98,100
2021-11-02,63226.40234375,0.0364235344680532,1.0322170289037715,0.0261168712854535,,,,,,,93.0,49,68,98,100
2021-11-03,62970.046875,-0.0040545635881074,1.0173835660541295,0.0209453396490901,,,,,,,73.0,49,68,98,100
2021-11-04,61452.23046875,-0.0241037839667321,0.9909621575069468,0.0211767442380297,0.2723168503875667,25673.0,0.1760215011880185,0.0657500097378569,0.1102714914501616,-3.555770653435042e-05,76.0,49,68,98,100
2021-11-05,61125.67578125,-0.0053139598841096,0.9882055913670168,0.0183320220968527,0.2702600962770957,35107.0,0.1736690688466687,0.0679066852764406,0.1057623835702281,-0.0045091078799334,61.0,49,68,98,100
2021-11-06,61527.48046875,0.0065734191461201,0.9955323084716508,0.0185749643635904,0.2772441630691175,44938.0,0.1997863723352174,0.0855400774400284,0.1142462948951889,0.0084839113249607,21.0,49,68,98,100
2021-11-07,63326.98828125,0.0292472208969125,1.019914923418683,0.0211037388834828,,,,,,,20.0,49,68,98,100
2021-11-08,67566.828125,0.0669515471811146,1.0720137298780434,0.0302835764957897,,,,,,,70.0,49,68,98,100
2021-11-09,66971.828125,-0.0088060963717171,1.0536289408263997,0.0297742139186187,,,,,,,31.0,49,68,98,100
2021-11-10,64995.23046875,-0.0295138674213993,1.0178992291984983,0.0329899146731928,,,,,,,71.0,49,68,98,100
2021-11-11,64949.9609375,-0.0006965054346836,1.009292050968766,0.0306609255269058,0.2493565212945447,19559.0,0.1922388670177412,0.0921826269236668,0.1000562400940743,-0.0141900548011145,77.0,49,68,98,100
2021-11-12,64155.94140625,-0.0122250963632459,0.9902916786863256,0.0312697863758902,0.2643403516819572,39240.0,0.2188328236493374,0.0986748216106014,0.1201580020387359,0.0201017619446616,16.0,49,68,98,100
2021-11-13,64469.52734375,0.004887870563917,0.9887177833393956,0.0312794184129725,,,,,,,,49,68,98,100
2021-11-14,65466.83984375,0.0154695177875643,0.9993277510408064,0.0300802736369593,,,,,,,,49,68,98,100
2021-11-15,63557.87109375,-0.0291593233239323,0.978744393394187,0.0169715972936888,,,,,,,,49,68,98,100
2021-11-16,60161.24609375,-0.0534414533015095,0.9405304276718272,0.0243512345528775,,,,,,,,49,68,98,100
2021-11-17,60368.01171875,0.0034368574194389,0.953617799950258,0.0242761593706783,,,,,,,,49,68,98,100
2021-11-18,56942.13671875,-0.0567498398980057,0.9160542263318416,0.0295935466455725,0.2057295683743445,34706.0,0.2287788854953034,0.1287673601106436,0.1000115253846597,-0.0201464766540762,,49,68,98,100
2021-11-19,58119.578125,0.0206778578061734,0.9481497765586224,0.0331681570023599,0.2238157106570117,52754.0,0.2269780490578913,0.1178109716798726,0.1091670773780187,0.009155551993359,,49,68,98,100
2021-11-20,59697.1953125,0.0271443330869842,0.9848401685677534,0.0361575397309335,,,,,,,,49,68,98,100
2021-11-21,58730.4765625,-0.0161937046613239,0.9845221667271532,0.0342434443469629,,,,,,,,49,68,98,100
2021-11-22,56289.2890625,-0.0415659405964827,0.960315390410238,0.0354487257272022,,,,,,,,49,68,98,100
2021-11-23,57569.07421875,0.022735855747423,0.988393281222313,0.0338095930920399,,,,,,,,49,68,98,100
2021-11-24,56280.42578125,-0.0223843870166022,0.9760542105520944,0.0339954146819474,0.2436726443768997,6251.0,0.1791713325867861,0.0721484562470004,0.1070228763397856,-0.002144201038233,,49,68,98,100
2021-11-25,57274.6796875,0.0176660693740031,0.9924795634909738,0.027461695241188,0.3332626594204877,36617.0,0.1849141109320807,0.069940191714231,0.1149739192178496,0.007951042878064,,49,68,98,100
2021-11-26,53569.765625,-0.064686770536555,0.938853580378415,0.0356688808121709,0.2445647919589423,56311.0,0.2164941130507361,0.115874340714958,0.1006197723357781,-0.0143541468820715,,49,68,98,100
2021-11-27,54815.078125,0.023246554945143,0.9725666605643184,0.0350090460757843,,,,,,,,49,68,98,100
2021-11-28,57248.45703125,0.0443925100444249,1.0195712833276154,0.0406622098722546,,,,,,,,49,68,98,100
2021-11-29,57806.56640625,0.009748898117819,1.0255520442082855,0.0369785517484189,,,,,,,,49,68,98,100
2021-11-30,57005.42578125,-0.0138589899868777,1.012785728266336,0.0364716259390072,,,,,,,,49,68,98,100
2021-12-01,57229.828125,0.0039365085108058,1.0143283933364593,0.0352558577788497,,,,,,,84.0,53,60,71,86
2021-12-02,56477.81640625,-0.0131402057875741,1.003023641917549,0.0349716182037463,,,,,,,92.0,53,60,71,86
2021-12-03,53598.24609375,-0.0509858648179134,0.9518148384305478,0.0306392356070763,,,,,,,70.0,53,60,71,86
2021-12-04,49200.703125,-0.0820463968365335,0.8863461997282625,0.042358118640586,,,,,,,74.0,53,60,71,86
2021-12-05,49368.84765625,0.003417522933012,0.907783927437272,0.0351799018021721,,,,,,,68.0,53,60,71,86
2021-12-06,50582.625,0.0245858957900213,0.9480936755719952,0.0376570471702668,,,,,,,28.0,53,60,71,86
2021-12-07,50700.0859375,0.0023221597831271,0.966615065733924,0.038518076412927,,,,,,,25.0,53,60,71,86
2021-12-08,50504.796875,-0.0038518487471744,0.980857633316791,0.037929355952707,,,,,,,70.0,53,60,71,86
2021-12-09,47672.12109375,-0.0560872621319695,0.9490296353159048,0.0406543244075712,,,,,,,32.0,53,60,71,86
2021-12-10,47243.3046875,-0.0089951190845213,0.9578033228194452,0.0389201602199078,,,,,,,78.0,53,60,71,86
2021-12-11,49362.5078125,0.0448572160440061,1.000298944338387,0.0315150911271256,0.2076853241749036,5969.0,0.2038867481990283,0.0995141564751214,0.1043725917239068,0.0037528193881287,74.0,53,60,71,86
2021-12-12,50098.3359375,0.0149066195703628,1.0130706171901314,0.0319825713372255,,,,,,,27.0,53,60,71,86
2021-12-13,46737.48046875,-0.0670851717099511,0.9557246726340144,0.039806306281129,,,,,,,,53,60,71,86
2021-12-14,46612.6328125,-0.0026712534564946,0.9646905704818988,0.0395656567443747,,,,,,,,53,60,71,86
2021-12-15,48896.72265625,0.049001519672527,1.0167960934147011,0.0456911183891615,,,,,,,,53,60,71,86
2021-12-16,47665.42578125,-0.0251815828978184,0.9912112731339308,0.0408132391450848,,,,,,,,53,60,71,86
2021-12-17,46202.14453125,-0.0306990072157418,0.9637630061178528,0.0424537665703798,0.2488293562708102,19822.0,0.1880738573302391,0.1469579255372818,0.0411159317929573,-0.0632566599309495,,53,60,71,86
2021-12-18,46848.77734375,0.0139957315631233,0.9846272300318392,0.0382150150309872,,,,,,,,53,60,71,86
2021-12-19,46707.015625,-0.0030259427628138,0.9917460242078342,0.0370606511470418,,,,,,,,53,60,71,86
2021-12-20,46880.27734375,0.0037095437683511,0.9949939671660764,0.0262459428920627,,,,,,,,53,60,71,86
2021-12-21,48936.61328125,0.0438635616940126,1.0313705402936049,0.0306376033741498,,,,,,,,53,60,71,86
2021-12-22,48628.51171875,-0.0062959314476722,1.0257053910758491,0.0248903336048234,,,,,,,,53,60,71,86
2021-12-23,50784.5390625,0.0443366919436007,1.0612078699629257,0.0270156332540424,,,,,,,,53,60,71,86
2021-12-24,50822.1953125,0.0007414904357732,1.0475472922992657,0.0211492704828268,,,,,,,,53,60,71,86
2021-12-25,50429.859375,-0.007719775485643,1.028613981132641,0.022631771377252,,,,,,,,53,60,71,86
2021-12-26,50809.515625,0.0075284019171428,1.0241154689177443,0.0219194990649004,,,,,,,,53,60,71,86
2021-12-27,50640.41796875,-0.0033280706216139,1.0097742694403844,0.0225180252609355,,,,,,,,53,60,71,86
2021-12-28,47588.85546875,-0.0602594256209162,0.952583009485134,0.0310945795582557,,,,,,,,53,60,71,86
2021-12-29,46444.7109375,-0.0240422788062495,0.9355228155422308,0.0320505137364329,0.1767289831865492,3747.0,0.3175874032559381,0.1326394448892447,0.1849479583666933,0.143832026573736,,53,60,71,86
2021-12-30,47178.125,0.0157911212643124,0.9602609448396516,0.0259914896365244,0.2256637679371736,24321.0,0.2139303482587064,0.1212943546729164,0.09263599358579,-0.0923119647809033,,53,60,71,86
2021-12-31,46306.4453125,-0.0184763529177982,0.9550592058294404,0.0256215449797235,,,,,,,,53,60,71,86
2022-01-01,47686.8125,0.0298093964713672,0.9915426882013004,0.0303634529834754,,,,,,,21.0,64,68,80,84
2022-01-02,47345.21875,-0.0071632749620244,0.9946755557858624,0.0296128122180826,,,,,,,26.0,64,68,80,84
2022-01-03,46458.1171875,-0.0187368774698079,0.9884456865821946,0.0296060538155563,,,,,,,51.0,64,68,80,84
2022-01-04,45897.57421875,-0.0120655550135126,0.9815653195434716,0.0200751198999488,,,,,,,50.0,64,68,80,84
2022-01-05,43569.00390625,-0.0507340606150975,0.9400252997424466,0.0262683741867779,,,,,,,22.0,64,68,80,84
2022-01-06,43160.9296875,-0.0093661590158929,0.9428957008515448,0.023928449710066,,,,,,,17.0,64,68,80,84
2022-01-07,41557.90234375,-0.0371407046918699,0.9215325941043874,0.0257529200646572,,,,,,,11.0,64,68,80,84
2022-01-08,41733.94140625,0.0042359949028196,0.9432230883756296,0.019436424961736,,,,,,,33.0,64,68,80,84
2022-01-09,41911.6015625,0.0042569704720818,0.9641529701878618,0.0210160291006871,,,,,,,20.0,64,68,80,84
2022-01-10,41821.26171875,-0.0021554853640055,0.9769620163959086,0.0217579561423732,,,,,,,20.0,64,68,80,84
2022-01-11,42735.85546875,0.0218691094532414,1.008973279827016,0.0258609947566518,0.2134451307445052,11511.0,0.1932064981322213,0.0917383372426374,0.1014681608895838,0.0088321673037938,30.0,64,68,80,84
2022-01-12,43949.1015625,0.0283894186846727,1.0362889333410106,0.021612024782914,0.2352098132561164,40751.0,0.1864739515594709,0.0808569114868346,0.1056170400726362,0.0041488791830524,27.0,64,68,80,84
2022-01-13,42591.5703125,-0.0308887144841734,1.0062090791365776,0.0247788675518253,0.2174225135623869,42028.0,0.1942276577519748,0.0865613400590082,0.1076663176929665,0.0020492776203303,,64,68,80,84
2022-01-14,43099.69921875,0.0119302693589786,1.0129426002182147,0.0192689381255033,0.2591012040898695,29732.0,0.1627539351540428,0.0850935019507601,0.0776604332032826,-0.0300058844896839,,64,68,80,84
2022-01-15,43177.3984375,0.0018027786773091,1.009874487813405,0.0193112069902481,,,,,,,,64,68,80,84
2022-01-16,43113.87890625,-0.0014711291913973,1.0043541951261592,0.0194617384253363,,,,,,,,64,68,80,84
2022-01-17,42250.55078125,-0.0200243667909649,0.9828385198617844,0.0215113317758084,,,,,,,,64,68,80,84
2022-01-18,42375.6328125,0.0029604828561313,0.9869296290926748,0.0196715607724502,,,,,,,,64,68,80,84
2022-01-19,41744.328125,-0.0148978232441587,0.9794110985565118,0.0152494020795382,0.1983974253629142,3651.0,0.2073404546699534,0.1221583127910161,0.0851821418789372,0.0075217086756546,,64,68,80,84
2022-01-20,40680.41796875,-0.025486340397292,0.9606028020245536,0.0138723978389902,0.2130767037037037,21600.0,0.2056018518518518,0.1322685185185185,0.0733333333333333,-0.0118488085456039,,64,68,80,84
2022-01-21,36457.31640625,-0.1038116561571248,0.8806129555240222,0.0394256513017458,0.1560735030591237,34487.0,0.1974077188505813,0.23255139617827,-0.0351436773276886,-0.108477010661022,,64,68,80,84
2022-01-22,35030.25,-0.0391434846807691,0.8706184352253376,0.0380198246409037,0.1709690447160234,70534.0,0.2282303569909547,0.1725550798196614,0.0556752771712932,0.0908189544989819,,64,68,80,84
